0, 1651081125351167, 1651081125351167
1, 1651081125388577, 37410
2, 1651081125404824, 16247
3, 1651081125421921, 17097
4, 1651081125439728, 17807
5, 1651081125455821, 16093
6, 1651081125471013, 15192
7, 1651081125487568, 16555
8, 1651081125504631, 17063
9, 1651081125520721, 16090
10, 1651081125537461, 16740
11, 1651081125553442, 15981
12, 1651081125571469, 18027
13, 1651081125589905, 18436
14, 1651081125606854, 16949
15, 1651081125622731, 15877
16, 1651081125638129, 15398
17, 1651081125654719, 16590
18, 1651081125671063, 16344
19, 1651081125689572, 18509
20, 1651081125706848, 17276
21, 1651081125724246, 17398
22, 1651081125741160, 16914
23, 1651081125757582, 16422
24, 1651081125774694, 17112
25, 1651081125790913, 16219
26, 1651081125806360, 15447
27, 1651081125823032, 16672
28, 1651081125840175, 17143
29, 1651081125857478, 17303
30, 1651081125874237, 16759
31, 1651081125890064, 15827
32, 1651081125906049, 15985
33, 1651081125922063, 16014
34, 1651081125939023, 16960
35, 1651081125954509, 15486
36, 1651081125971697, 17188
37, 1651081125989847, 18150
38, 1651081126006741, 16894
39, 1651081126023918, 17177
40, 1651081126041691, 17773
41, 1651081126057320, 15629
42, 1651081126073408, 16088
43, 1651081126090280, 16872
44, 1651081126106376, 16096
45, 1651081126122415, 16039
46, 1651081126140182, 17767
47, 1651081126156176, 15994
48, 1651081126172366, 16190
49, 1651081126188782, 16416
50, 1651081126205678, 16896
51, 1651081126223137, 17459
52, 1651081126241555, 18418
53, 1651081126260211, 18656
54, 1651081126275932, 15721
55, 1651081126291676, 15744
56, 1651081126307343, 15667
57, 1651081126322975, 15632
58, 1651081126339579, 16604
59, 1651081126357165, 17586
60, 1651081126372741, 15576
61, 1651081126388545, 15804
62, 1651081126404523, 15978
63, 1651081126422814, 18291
64, 1651081126440067, 17253
65, 1651081126456743, 16676
66, 1651081126474287, 17544
67, 1651081126491178, 16891
68, 1651081126509950, 18772
69, 1651081126526934, 16984
70, 1651081126544239, 17305
71, 1651081126561478, 17239
72, 1651081126580038, 18560
73, 1651081126597537, 17499
74, 1651081126615636, 18099
75, 1651081126632597, 16961
76, 1651081126650787, 18190
77, 1651081126669478, 18691
78, 1651081126685968, 16490
79, 1651081126702079, 16111
80, 1651081126719805, 17726
81, 1651081126736801, 16996
82, 1651081126753596, 16795
83, 1651081126771550, 17954
84, 1651081126788951, 17401
85, 1651081126805594, 16643
86, 1651081126822293, 16699
87, 1651081126838774, 16481
88, 1651081126855827, 17053
89, 1651081126873879, 18052
90, 1651081126890449, 16570
91, 1651081126907524, 17075
92, 1651081126925010, 17486
93, 1651081126942354, 17344
94, 1651081126958650, 16296
95, 1651081126974384, 15734
96, 1651081126990919, 16535
