0, 1651078797616667, 1651078797616709, 42
1, 1651078797636476, 1651078797636482, 6
2, 1651078797651263, 1651078797651283, 20
3, 1651078797664720, 1651078797664737, 17
4, 1651078797679404, 1651078797679424, 20
5, 1651078797696265, 1651078797696283, 18
6, 1651078797716646, 1651078797716664, 18
7, 1651078797728948, 1651078797728949, 1
8, 1651078797748646, 1651078797748665, 19
9, 1651078797768643, 1651078797768662, 19
10, 1651078797784649, 1651078797784668, 19
11, 1651078797804643, 1651078797804662, 19
12, 1651078797818751, 1651078797818753, 2
13, 1651078798336646, 1651078798336665, 19
14, 1651078798356645, 1651078798356664, 19
15, 1651078798370042, 1651078798370049, 7
16, 1651078798388643, 1651078798388662, 19
17, 1651078798402815, 1651078798402821, 6
18, 1651078798418280, 1651078798418301, 21
19, 1651078798444643, 1651078798444661, 18
20, 1651078798464645, 1651078798464665, 20
21, 1651078798488645, 1651078798488717, 72
22, 1651078798556646, 1651078798556670, 24
23, 1651078798580644, 1651078798580663, 19
24, 1651078798624645, 1651078798624664, 19
25, 1651078798644644, 1651078798644663, 19
26, 1651078798664643, 1651078798664660, 17
27, 1651078798692643, 1651078798692661, 18
28, 1651078798704998, 1651078798705014, 16
29, 1651078798728644, 1651078798728669, 25
30, 1651078798742917, 1651078798742938, 21
31, 1651078798764645, 1651078798764666, 21
32, 1651078798792644, 1651078798792667, 23
33, 1651078798812643, 1651078798812680, 37
34, 1651078798832224, 1651078798832240, 16
35, 1651078798848647, 1651078798848683, 36
36, 1651078798868643, 1651078798868660, 17
37, 1651078798888646, 1651078798888664, 18
38, 1651078798904646, 1651078798904662, 16
39, 1651078798924642, 1651078798924658, 16
40, 1651078798944642, 1651078798944677, 35
41, 1651078798964642, 1651078798964658, 16
42, 1651078798984642, 1651078798984678, 36
43, 1651078799000653, 1651078799000669, 16
44, 1651078799020642, 1651078799020658, 16
45, 1651078799040644, 1651078799040660, 16
46, 1651078799060642, 1651078799060690, 48
47, 1651078799088642, 1651078799088678, 36
48, 1651078799104648, 1651078799104665, 17
49, 1651078799124642, 1651078799124707, 65
50, 1651078799152644, 1651078799152664, 20
51, 1651078799172644, 1651078799172661, 17
52, 1651078799186057, 1651078799186059, 2
53, 1651078799208642, 1651078799208662, 20
54, 1651078799224115, 1651078799224132, 17
55, 1651078799242101, 1651078799242118, 17
56, 1651078799256667, 1651078799256684, 17
57, 1651078799271897, 1651078799271915, 18
58, 1651078799287357, 1651078799287374, 17
59, 1651078799302013, 1651078799302030, 17
60, 1651078799317552, 1651078799317576, 24
61, 1651078799333673, 1651078799333690, 17
62, 1651078799349226, 1651078799349242, 16
63, 1651078799364976, 1651078799364992, 16
64, 1651078799380718, 1651078799380736, 18
65, 1651078799399610, 1651078799399627, 17
66, 1651078799414919, 1651078799414938, 19
67, 1651078799430941, 1651078799432015, 1074
68, 1651078799448095, 1651078799448114, 19
69, 1651078799464131, 1651078799464167, 36
70, 1651078799480225, 1651078799480241, 16
71, 1651078799494827, 1651078799494845, 18
72, 1651078799510256, 1651078799511324, 1068
73, 1651078799525639, 1651078799525659, 20
74, 1651078799543094, 1651078799543113, 19
75, 1651078799558219, 1651078799558235, 16
76, 1651078799573369, 1651078799573386, 17
77, 1651078799587453, 1651078799587471, 18
78, 1651078799602704, 1651078799602720, 16
79, 1651078799617957, 1651078799617976, 19
80, 1651078799632606, 1651078799632625, 19
81, 1651078799647272, 1651078799647290, 18
82, 1651078799661985, 1651078799662004, 19
83, 1651078799677392, 1651078799677410, 18
84, 1651078799692839, 1651078799692867, 28
85, 1651078799712368, 1651078799712386, 18
86, 1651078799727654, 1651078799727671, 17
87, 1651078799742836, 1651078799742852, 16
88, 1651078799758080, 1651078799758086, 6
89, 1651078799773364, 1651078799773381, 17
90, 1651078799788666, 1651078799788682, 16
91, 1651078799804005, 1651078799804021, 16
92, 1651078799819360, 1651078799819376, 16
93, 1651078799834779, 1651078799834807, 28
94, 1651078799850228, 1651078799850247, 19
95, 1651078799868817, 1651078799868835, 18
96, 1651078799887548, 1651078799887567, 19
97, 1651078799906105, 1651078799906124, 19
98, 1651078799921798, 1651078799921800, 2
99, 1651078799944642, 1651078799944659, 17
100, 1651078799961454, 1651078799961456, 2
101, 1651078799980556, 1651078799980600, 44
102, 1651078800004643, 1651078800004664, 21
103, 1651078800021290, 1651078800021297, 7
104, 1651078800036647, 1651078800036667, 20
105, 1651078800052165, 1651078800052242, 77
106, 1651078800076642, 1651078800076705, 63
107, 1651078800096642, 1651078800096707, 65
108, 1651078800112646, 1651078800112711, 65
109, 1651078800132643, 1651078800132735, 92
110, 1651078800158775, 1651078800158794, 19
111, 1651078800176162, 1651078800176230, 68
112, 1651078800200644, 1651078800200666, 22
113, 1651078800220646, 1651078800220665, 19
114, 1651078800236190, 1651078800236195, 5
115, 1651078800252646, 1651078800252664, 18
116, 1651078800272643, 1651078800272660, 17
117, 1651078800292643, 1651078800292660, 17
118, 1651078800308327, 1651078800308331, 4
119, 1651078800328853, 1651078800328873, 20
120, 1651078800356645, 1651078800356664, 19
121, 1651078800376646, 1651078800376663, 17
122, 1651078800393509, 1651078800393525, 16
123, 1651078800409184, 1651078800409202, 18
124, 1651078800428647, 1651078800428665, 18
125, 1651078800448647, 1651078800448664, 17
126, 1651078800464205, 1651078800464221, 16
127, 1651078800488642, 1651078800488754, 112
128, 1651078800514773, 1651078800514791, 18
129, 1651078800548646, 1651078800548662, 16
130, 1651078800572646, 1651078800572664, 18
131, 1651078800588525, 1651078800588545, 20
132, 1651078800602226, 1651078800602244, 18
133, 1651078800615958, 1651078800615977, 19
134, 1651078800636154, 1651078800636173, 19
135, 1651078800650527, 1651078800650544, 17
136, 1651078800667468, 1651078800667485, 17
137, 1651078800684478, 1651078800684494, 16
138, 1651078800703578, 1651078800703596, 18
139, 1651078800718044, 1651078800718060, 16
140, 1651078800734805, 1651078800734821, 16
141, 1651078800751592, 1651078800751608, 16
142, 1651078800768441, 1651078800768458, 17
143, 1651078800785328, 1651078800785346, 18
144, 1651078800802336, 1651078800802353, 17
145, 1651078800832643, 1651078800832715, 72
146, 1651078800852644, 1651078800852809, 165
147, 1651078800872644, 1651078800872678, 34
148, 1651078800900644, 1651078800900784, 140
149, 1651078800920643, 1651078800920677, 34
150, 1651078800936654, 1651078800936816, 162
151, 1651078800956643, 1651078800956659, 16
152, 1651078800976643, 1651078800976772, 129
153, 1651078800992303, 1651078800992371, 68
154, 1651078801008645, 1651078801008714, 69
155, 1651078801032643, 1651078801032706, 63
156, 1651078801049524, 1651078801049588, 64
157, 1651078801072642, 1651078801072710, 68
158, 1651078801088158, 1651078801088175, 17
159, 1651078801104815, 1651078801104833, 18
160, 1651078801120539, 1651078801120556, 17
161, 1651078801137155, 1651078801137174, 19
162, 1651078801151490, 1651078801151509, 19
