0, 1635066267515732, 1635066267516129, 397
1, 1635066267530268, 1635066267530497, 229
2, 1635066267542511, 1635066267542727, 216
3, 1635066267554736, 1635066267554951, 215
4, 1635066267566955, 1635066267567167, 212
5, 1635066267579169, 1635066267579381, 212
6, 1635066267591385, 1635066267591595, 210
7, 1635066267603601, 1635066267603811, 210
8, 1635066267615858, 1635066267616080, 222
9, 1635066267628084, 1635066267628293, 209
10, 1635066267640294, 1635066267640504, 210
11, 1635066267652508, 1635066267652718, 210
12, 1635066267664751, 1635066267664962, 211
13, 1635066267676966, 1635066267677174, 208
14, 1635066267689177, 1635066267689385, 208
15, 1635066267701389, 1635066267701597, 208
16, 1635066267713601, 1635066267713809, 208
17, 1635066267725841, 1635066267726050, 209
18, 1635066267738067, 1635066267738274, 207
19, 1635066267750281, 1635066267750489, 208
20, 1635066267762493, 1635066267762701, 208
21, 1635066267774732, 1635066267774940, 208
22, 1635066267786942, 1635066267787149, 207
23, 1635066267799152, 1635066267799359, 207
24, 1635066267811359, 1635066267811566, 207
25, 1635066267823567, 1635066267823774, 207
26, 1635066267835803, 1635066267836024, 221
27, 1635066267848024, 1635066267848230, 206
28, 1635066267860232, 1635066267860438, 206
29, 1635066267872439, 1635066267872644, 205
30, 1635066267884675, 1635066267884881, 206
31, 1635066267896881, 1635066267897087, 206
32, 1635066267909086, 1635066267909291, 205
33, 1635066267921291, 1635066267921500, 209
34, 1635066267933500, 1635066267933706, 206
35, 1635066267945733, 1635066267945939, 206
36, 1635066267957936, 1635066267958143, 207
37, 1635066267970144, 1635066267970352, 208
38, 1635066267982350, 1635066267982556, 206
39, 1635066267994585, 1635066267994794, 209
40, 1635066268006797, 1635066268007007, 210
41, 1635066268019010, 1635066268019216, 206
42, 1635066268031219, 1635066268031427, 208
43, 1635066268043429, 1635066268043636, 207
44, 1635066268055664, 1635066268055871, 207
45, 1635066268067884, 1635066268068102, 218
46, 1635066268080102, 1635066268080308, 206
47, 1635066268092307, 1635066268092512, 205
48, 1635066268104540, 1635066268104747, 207
49, 1635066268116745, 1635066268117000, 255
50, 1635066268129009, 1635066268129217, 208
51, 1635066268141216, 1635066268141420, 204
52, 1635066268153419, 1635066268153625, 206
53, 1635066268165651, 1635066268165855, 204
54, 1635066268177852, 1635066268178057, 205
55, 1635066268190101, 1635066268190307, 206
56, 1635066268202306, 1635066268202512, 206
57, 1635066268214540, 1635066268214747, 207
58, 1635066268226746, 1635066268226953, 207
59, 1635066268238953, 1635066268239159, 206
60, 1635066268251153, 1635066268251361, 208
61, 1635066268263348, 1635066268263552, 204
62, 1635066268275573, 1635066268275780, 207
63, 1635066268287778, 1635066268288000, 222
64, 1635066268299998, 1635066268300204, 206
65, 1635066268312202, 1635066268312406, 204
66, 1635066268324434, 1635066268324639, 205
67, 1635066268336635, 1635066268336840, 205
68, 1635066268348838, 1635066268349041, 203
69, 1635066268361038, 1635066268361243, 205
70, 1635066268373240, 1635066268373444, 204
71, 1635066268385470, 1635066268385675, 205
72, 1635066268397671, 1635066268397875, 204
73, 1635066268409870, 1635066268410077, 207
74, 1635066268422078, 1635066268422284, 206
75, 1635066268434312, 1635066268434517, 205
76, 1635066268446516, 1635066268446722, 206
77, 1635066268458720, 1635066268458926, 206
78, 1635066268470934, 1635066268471139, 205
79, 1635066268483135, 1635066268483339, 204
80, 1635066268495364, 1635066268495568, 204
81, 1635066268507564, 1635066268507768, 204
82, 1635066268519765, 1635066268519984, 219
83, 1635066268531947, 1635066268532153, 206
84, 1635066268544176, 1635066268544381, 205
85, 1635066268556376, 1635066268556581, 205
86, 1635066268568576, 1635066268568782, 206
87, 1635066268580778, 1635066268580984, 206
88, 1635066268592981, 1635066268593186, 205
89, 1635066268605211, 1635066268605416, 205
90, 1635066268617412, 1635066268617615, 203
91, 1635066268629611, 1635066268629815, 204
92, 1635066268641811, 1635066268642015, 204
93, 1635066268654053, 1635066268654294, 241
94, 1635066268670018, 1635066268670228, 210
95, 1635066268683485, 1635066268683712, 227
96, 1635066268699593, 1635066268699802, 209
97, 1635066268713789, 1635066268713994, 205
98, 1635066268727945, 1635066268728152, 207
99, 1635066268742127, 1635066268742334, 207
100, 1635066268756276, 1635066268756486, 210
101, 1635066268770432, 1635066268770678, 246
102, 1635066268784663, 1635066268784872, 209
103, 1635066268798819, 1635066268799027, 208
104, 1635066268812998, 1635066268813206, 208
105, 1635066268827150, 1635066268827357, 207
106, 1635066268841327, 1635066268841535, 208
107, 1635066268855480, 1635066268855686, 206
108, 1635066268869656, 1635066268869863, 207
109, 1635066268883806, 1635066268884026, 220
110, 1635066268897970, 1635066268898177, 207
111, 1635066268912149, 1635066268912354, 205
112, 1635066268926296, 1635066268926503, 207
113, 1635066268940473, 1635066268940678, 205
114, 1635066268954620, 1635066268954829, 209
115, 1635066268968799, 1635066268969006, 207
116, 1635066268982947, 1635066268983151, 204
117, 1635066268997156, 1635066268997361, 205
118, 1635066269011375, 1635066269011581, 206
119, 1635066269025594, 1635066269025800, 206
120, 1635066269039842, 1635066269040063, 221
121, 1635066269054078, 1635066269054285, 207
122, 1635066269068325, 1635066269068530, 205
123, 1635066269082545, 1635066269082751, 206
124, 1635066269096750, 1635066269096956, 206
125, 1635066269110888, 1635066269111094, 206
126, 1635066269125062, 1635066269125268, 206
127, 1635066269139210, 1635066269139416, 206
128, 1635066269153357, 1635066269153562, 205
129, 1635066269167531, 1635066269167738, 207
130, 1635066269181676, 1635066269181881, 205
131, 1635066269195849, 1635066269196071, 222
132, 1635066269210022, 1635066269210229, 207
133, 1635066269224197, 1635066269224404, 207
134, 1635066269238345, 1635066269238550, 205
135, 1635066269252517, 1635066269252723, 206
136, 1635066269266663, 1635066269266869, 206
137, 1635066269280837, 1635066269281044, 207
138, 1635066269295011, 1635066269295217, 206
139, 1635066269309158, 1635066269309364, 206
140, 1635066269323329, 1635066269323534, 205
141, 1635066269337472, 1635066269337679, 207
142, 1635066269351643, 1635066269351849, 206
143, 1635066269365803, 1635066269366010, 207
144, 1635066269380008, 1635066269380219, 211
145, 1635066269396206, 1635066269396356, 150
146, 1635066269409545, 1635066269409690, 145
147, 1635066269422903, 1635066269423047, 144
148, 1635066269436231, 1635066269436373, 142
149, 1635066269449555, 1635066269449699, 144
150, 1635066269462879, 1635066269463022, 143
151, 1635066269476203, 1635066269476346, 143
152, 1635066269489552, 1635066269489736, 184
153, 1635066269502941, 1635066269503085, 144
154, 1635066269516293, 1635066269516435, 142
155, 1635066269529613, 1635066269529754, 141
156, 1635066269542969, 1635066269543111, 142
157, 1635066269556290, 1635066269556431, 141
158, 1635066269569609, 1635066269569750, 141
159, 1635066269582939, 1635066269583080, 141
160, 1635066269596257, 1635066269596399, 142
161, 1635066269609606, 1635066269609747, 141
162, 1635066269622936, 1635066269623078, 142
163, 1635066269636285, 1635066269636426, 141
164, 1635066269649604, 1635066269649746, 142
165, 1635066269662962, 1635066269663106, 144
166, 1635066269676285, 1635066269676426, 141
167, 1635066269689603, 1635066269689745, 142
168, 1635066269702935, 1635066269703078, 143
169, 1635066269716256, 1635066269716397, 141
170, 1635066269729603, 1635066269729746, 143
171, 1635066269742936, 1635066269743078, 142
172, 1635066269756283, 1635066269756424, 141
173, 1635066269769602, 1635066269769743, 141
174, 1635066269782961, 1635066269783103, 142
175, 1635066269796279, 1635066269796421, 142
176, 1635066269809599, 1635066269809740, 141
177, 1635066269822929, 1635066269823071, 142
178, 1635066269836249, 1635066269836390, 141
179, 1635066269849596, 1635066269849740, 144
180, 1635066269862928, 1635066269863070, 142
181, 1635066269876275, 1635066269876416, 141
182, 1635066269889591, 1635066269889732, 141
183, 1635066269902967, 1635066269903111, 144
184, 1635066269916287, 1635066269916429, 142
185, 1635066269932078, 1635066269932241, 163
186, 1635066269948096, 1635066269948240, 144
187, 1635066269961379, 1635066269961522, 143
188, 1635066269976623, 1635066269976765, 142
189, 1635066269989948, 1635066269990090, 142
190, 1635066270003301, 1635066270003445, 144
191, 1635066270016628, 1635066270016772, 144
192, 1635066270029955, 1635066270030097, 142
193, 1635066270043309, 1635066270043449, 140
194, 1635066270056626, 1635066270056769, 143
195, 1635066270069938, 1635066270070080, 142
196, 1635066270083255, 1635066270083398, 143
197, 1635066270096608, 1635066270096751, 143
198, 1635066270109934, 1635066270110076, 142
199, 1635066270123283, 1635066270123425, 142
