0, 1651078780226401, 1651078780227039, 638
1, 1651078780250858, 1651078780250879, 21
2, 1651078780285948, 1651078780285976, 28
3, 1651078780301128, 1651078780301149, 21
4, 1651078780316502, 1651078780316528, 26
5, 1651078780331983, 1651078780332076, 93
6, 1651078780348467, 1651078780348560, 93
7, 1651078780365096, 1651078780365117, 21
8, 1651078780384966, 1651078780384986, 20
9, 1651078780403642, 1651078780403663, 21
10, 1651078780419714, 1651078780419733, 19
11, 1651078780434954, 1651078780434973, 19
12, 1651078780450173, 1651078780450193, 20
13, 1651078780465564, 1651078780465585, 21
14, 1651078780481042, 1651078780481063, 21
15, 1651078780496624, 1651078780496643, 19
16, 1651078780511968, 1651078780511989, 21
17, 1651078780528746, 1651078780528766, 20
18, 1651078780551841, 1651078780551948, 107
19, 1651078780567003, 1651078780567110, 107
20, 1651078780582210, 1651078780582232, 22
21, 1651078780596075, 1651078780596095, 20
22, 1651078780611362, 1651078780611383, 21
23, 1651078780627824, 1651078780627844, 20
24, 1651078780641749, 1651078780641766, 17
25, 1651078780657297, 1651078780657323, 26
26, 1651078780676156, 1651078780676183, 27
27, 1651078780692479, 1651078780692499, 20
28, 1651078780708895, 1651078780708921, 26
29, 1651078780727481, 1651078780727507, 26
30, 1651078780743733, 1651078780743758, 25
31, 1651078780760135, 1651078780760160, 25
32, 1651078780775467, 1651078780775485, 18
33, 1651078780794205, 1651078780794224, 19
34, 1651078780811550, 1651078780811576, 26
35, 1651078780826809, 1651078780826828, 19
36, 1651078780843190, 1651078780843211, 21
37, 1651078780858607, 1651078780858633, 26
38, 1651078780874073, 1651078780874097, 24
39, 1651078780893889, 1651078780893915, 26
40, 1651078780909146, 1651078780909167, 21
41, 1651078780924506, 1651078780924526, 20
42, 1651078780944217, 1651078780944236, 19
43, 1651078780960416, 1651078780960441, 25
44, 1651078780976711, 1651078780976732, 21
45, 1651078780992063, 1651078780992172, 109
46, 1651078781008523, 1651078781008540, 17
47, 1651078781022527, 1651078781022544, 17
48, 1651078781039241, 1651078781039261, 20
49, 1651078781056677, 1651078781056731, 54
50, 1651078781070484, 1651078781070501, 17
51, 1651078781087850, 1651078781087918, 68
52, 1651078781101685, 1651078781101707, 22
53, 1651078781117032, 1651078781117050, 18
54, 1651078781132304, 1651078781132323, 19
55, 1651078781148829, 1651078781148848, 19
56, 1651078781165441, 1651078781165463, 22
57, 1651078781185349, 1651078781185366, 17
58, 1651078781201652, 1651078781201672, 20
59, 1651078781218098, 1651078781218118, 20
