0, 1651078780226401, 1651078780226401
1, 1651078780250858, 24457
2, 1651078780285948, 35090
3, 1651078780301128, 15180
4, 1651078780316502, 15374
5, 1651078780331983, 15481
6, 1651078780348467, 16484
7, 1651078780365096, 16629
8, 1651078780384966, 19870
9, 1651078780403642, 18676
10, 1651078780419714, 16072
11, 1651078780434954, 15240
12, 1651078780450173, 15219
13, 1651078780465564, 15391
14, 1651078780481042, 15478
15, 1651078780496624, 15582
16, 1651078780511968, 15344
17, 1651078780528746, 16778
18, 1651078780551841, 23095
19, 1651078780567003, 15162
20, 1651078780582210, 15207
21, 1651078780596075, 13865
22, 1651078780611362, 15287
23, 1651078780627824, 16462
24, 1651078780641749, 13925
25, 1651078780657297, 15548
26, 1651078780676156, 18859
27, 1651078780692479, 16323
28, 1651078780708895, 16416
29, 1651078780727481, 18586
30, 1651078780743733, 16252
31, 1651078780760135, 16402
32, 1651078780775467, 15332
33, 1651078780794205, 18738
34, 1651078780811550, 17345
35, 1651078780826809, 15259
36, 1651078780843190, 16381
37, 1651078780858607, 15417
38, 1651078780874073, 15466
39, 1651078780893889, 19816
40, 1651078780909146, 15257
41, 1651078780924506, 15360
42, 1651078780944217, 19711
43, 1651078780960416, 16199
44, 1651078780976711, 16295
45, 1651078780992063, 15352
46, 1651078781008523, 16460
47, 1651078781022527, 14004
48, 1651078781039241, 16714
49, 1651078781056677, 17436
50, 1651078781070484, 13807
51, 1651078781087850, 17366
52, 1651078781101685, 13835
53, 1651078781117032, 15347
54, 1651078781132304, 15272
55, 1651078781148829, 16525
56, 1651078781165441, 16612
57, 1651078781185349, 19908
58, 1651078781201652, 16303
59, 1651078781218098, 16446
60, 1651078781233543, 15445
61, 1651078781253392, 19849
62, 1651078781269772, 16380
63, 1651078781286297, 16525
64, 1651078781306101, 19804
65, 1651078781322147, 16046
66, 1651078781337511, 15364
67, 1651078781353944, 16433
68, 1651078781369469, 15525
69, 1651078781386095, 16626
70, 1651078781401778, 15683
71, 1651078781424035, 22257
72, 1651078781440077, 16042
73, 1651078781453744, 13667
74, 1651078781469001, 15257
75, 1651078781485365, 16364
76, 1651078781501750, 16385
77, 1651078781517089, 15339
78, 1651078781532642, 15553
79, 1651078781550511, 17869
80, 1651078781567838, 17327
81, 1651078781588521, 20683
82, 1651078781604859, 16338
83, 1651078781621262, 16403
84, 1651078781638821, 17559
85, 1651078781656160, 17339
86, 1651078781672483, 16323
87, 1651078781689666, 17183
88, 1651078781703494, 13828
89, 1651078781718645, 15151
90, 1651078781732622, 13977
91, 1651078781750354, 17732
92, 1651078781766615, 16261
93, 1651078781782877, 16262
94, 1651078781802233, 19356
95, 1651078781818390, 16157
96, 1651078781844152, 25762
97, 1651078781860519, 16367
98, 1651078781876223, 15704
99, 1651078781892675, 16452
100, 1651078781909121, 16446
101, 1651078781923401, 14280
102, 1651078781937691, 14290
103, 1651078781954206, 16515
104, 1651078781970815, 16609
105, 1651078781988491, 17676
106, 1651078782002637, 14146
107, 1651078782018903, 16266
108, 1651078782035171, 16268
109, 1651078782051512, 16341
110, 1651078782065688, 14176
111, 1651078782079883, 14195
112, 1651078782094109, 14226
113, 1651078782108324, 14215
114, 1651078782122565, 14241
115, 1651078782135914, 13349
116, 1651078782150986, 15072
117, 1651078782166734, 15748
118, 1651078782182523, 15789
119, 1651078782201513, 18990
120, 1651078782217002, 15489
121, 1651078782232516, 15514
122, 1651078782248109, 15593
123, 1651078782261495, 13386
124, 1651078782277090, 15595
125, 1651078782292718, 15628
126, 1651078782308361, 15643
127, 1651078782324069, 15708
128, 1651078782339625, 15556
129, 1651078782358776, 19151
130, 1651078782374204, 15428
131, 1651078782389759, 15555
132, 1651078782404627, 14868
133, 1651078782420232, 15605
134, 1651078782435832, 15600
135, 1651078782450801, 14969
136, 1651078782466478, 15677
137, 1651078782482216, 15738
138, 1651078782497986, 15770
139, 1651078782517141, 19155
140, 1651078782532451, 15310
141, 1651078782546607, 14156
142, 1651078782562912, 16305
143, 1651078782579258, 16346
144, 1651078782595602, 16344
145, 1651078782613593, 17991
146, 1651078782628444, 14851
147, 1651078782642564, 14120
148, 1651078782658186, 15622
149, 1651078782673274, 15088
150, 1651078782689013, 15739
151, 1651078782720244, 31231
152, 1651078782734964, 14720
153, 1651078782750302, 15338
154, 1651078782765788, 15486
155, 1651078782781264, 15476
156, 1651078782796807, 15543
157, 1651078782812350, 15543
158, 1651078782827937, 15587
159, 1651078782842770, 14833
160, 1651078782856370, 13600
161, 1651078782874715, 18345
162, 1651078782890822, 16107
163, 1651078782904879, 14057
164, 1651078782918185, 13306
165, 1651078782932998, 14813
166, 1651078782947811, 14813
167, 1651078782963418, 15607
168, 1651078782978945, 15527
169, 1651078782994542, 15597
170, 1651078783010161, 15619
171, 1651078783025824, 15663
172, 1651078783044074, 18250
173, 1651078783058494, 14420
174, 1651078783073895, 15401
175, 1651078783089300, 15405
176, 1651078783102502, 13202
177, 1651078783117288, 14786
178, 1651078783132784, 15496
179, 1651078783147727, 14943
180, 1651078783163352, 15625
181, 1651078783179026, 15674
182, 1651078783194011, 14985
183, 1651078783212805, 18794
184, 1651078783228196, 15391
185, 1651078783241395, 13199
186, 1651078783254738, 13343
187, 1651078783270223, 15485
188, 1651078783285749, 15526
189, 1651078783306501, 20752
190, 1651078783323089, 16588
191, 1651078783339723, 16634
192, 1651078783355098, 15375
193, 1651078783370519, 15421
194, 1651078783386183, 15664
195, 1651078783404978, 18795
196, 1651078783422448, 17470
197, 1651078783439568, 17120
198, 1651078783455993, 16425
199, 1651078783472515, 16522
