0, 1635066392141167, 1635066392141167
1, 1635066392159163, 17996
2, 1635066392172145, 12982
3, 1635066392185084, 12939
4, 1635066392198030, 12946
5, 1635066392210996, 12966
6, 1635066392223964, 12968
7, 1635066392236889, 12925
8, 1635066392249857, 12968
9, 1635066392262777, 12920
10, 1635066392276407, 13630
11, 1635066392290079, 13672
12, 1635066392303709, 13630
13, 1635066392316578, 12869
14, 1635066392329418, 12840
15, 1635066392343035, 13617
16, 1635066392356698, 13663
17, 1635066392370326, 13628
18, 1635066392383991, 13665
19, 1635066392397620, 13629
20, 1635066392411294, 13674
21, 1635066392424917, 13623
22, 1635066392438541, 13624
23, 1635066392452278, 13737
24, 1635066392465990, 13712
25, 1635066392479728, 13738
26, 1635066392493437, 13709
27, 1635066392507164, 13727
28, 1635066392520867, 13703
29, 1635066392534593, 13726
30, 1635066392548300, 13707
31, 1635066392562002, 13702
32, 1635066392575733, 13731
33, 1635066392589438, 13705
34, 1635066392603163, 13725
35, 1635066392616869, 13706
36, 1635066392630593, 13724
37, 1635066392644294, 13701
38, 1635066392658016, 13722
39, 1635066392671723, 13707
40, 1635066392685426, 13703
41, 1635066392699148, 13722
42, 1635066392712851, 13703
43, 1635066392726582, 13731
44, 1635066392739430, 12848
45, 1635066392753075, 13645
46, 1635066392766709, 13634
47, 1635066392780339, 13630
48, 1635066392793994, 13655
49, 1635066392807619, 13625
50, 1635066392821330, 13711
51, 1635066392834953, 13623
52, 1635066392848613, 13660
53, 1635066392862235, 13622
54, 1635066392875895, 13660
55, 1635066392889516, 13621
56, 1635066392903210, 13694
57, 1635066392916928, 13718
58, 1635066392930623, 13695
59, 1635066392944349, 13726
60, 1635066392958045, 13696
61, 1635066392971767, 13722
62, 1635066392985471, 13704
63, 1635066392999108, 13637
64, 1635066393012725, 13617
65, 1635066393026345, 13620
66, 1635066393040001, 13656
67, 1635066393053618, 13617
68, 1635066393066497, 12879
69, 1635066393079423, 12926
70, 1635066393092342, 12919
71, 1635066393105284, 12942
72, 1635066393118199, 12915
73, 1635066393131110, 12911
74, 1635066393144053, 12943
75, 1635066393156966, 12913
76, 1635066393169899, 12933
77, 1635066393182845, 12946
78, 1635066393195865, 13020
79, 1635066393208796, 12931
80, 1635066393221742, 12946
81, 1635066393234660, 12918
82, 1635066393247589, 12929
83, 1635066393260534, 12945
84, 1635066393273449, 12915
85, 1635066393286362, 12913
86, 1635066393299328, 12966
87, 1635066393312238, 12910
88, 1635066393325150, 12912
89, 1635066393338114, 12964
90, 1635066393351022, 12908
91, 1635066393363939, 12917
92, 1635066393376878, 12939
93, 1635066393389786, 12908
94, 1635066393402693, 12907
95, 1635066393418478, 15785
96, 1635066393434923, 16445
97, 1635066393448592, 13669
98, 1635066393462254, 13662
99, 1635066393476710, 14456
100, 1635066393491129, 14419
101, 1635066393505580, 14451
102, 1635066393519306, 13726
103, 1635066393532997, 13691
104, 1635066393546691, 13694
105, 1635066393561132, 14441
106, 1635066393575568, 14436
107, 1635066393589220, 13652
108, 1635066393603637, 14417
109, 1635066393617326, 13689
110, 1635066393631749, 14423
111, 1635066393646172, 14423
112, 1635066393659886, 13714
113, 1635066393673543, 13657
114, 1635066393687201, 13658
115, 1635066393700886, 13685
116, 1635066393715315, 14429
117, 1635066393729758, 14443
118, 1635066393743418, 13660
119, 1635066393757084, 13666
120, 1635066393770776, 13692
121, 1635066393784447, 13671
122, 1635066393798865, 14418
123, 1635066393813315, 14450
124, 1635066393827733, 14418
125, 1635066393841419, 13686
126, 1635066393855846, 14427
127, 1635066393870292, 14446
128, 1635066393884708, 14416
129, 1635066393899124, 14416
130, 1635066393913609, 14485
131, 1635066393928025, 14416
132, 1635066393941714, 13689
133, 1635066393956136, 14422
134, 1635066393970587, 14451
135, 1635066393984247, 13660
136, 1635066393998663, 14416
137, 1635066394013106, 14443
138, 1635066394026774, 13668
139, 1635066394040455, 13681
140, 1635066394054894, 14439
141, 1635066394069322, 14428
142, 1635066394083767, 14445
143, 1635066394097425, 13658
144, 1635066394111081, 13656
145, 1635066394127552, 16471
146, 1635066394141189, 13637
147, 1635066394154865, 13676
148, 1635066394168531, 13666
149, 1635066394182163, 13632
150, 1635066394195829, 13666
151, 1635066394209459, 13630
152, 1635066394223093, 13634
153, 1635066394236803, 13710
154, 1635066394250430, 13627
155, 1635066394264064, 13634
156, 1635066394277220, 13156
157, 1635066394290418, 13198
158, 1635066394303578, 13160
159, 1635066394316738, 13160
160, 1635066394330404, 13666
161, 1635066394343563, 13159
162, 1635066394356725, 13162
163, 1635066394370447, 13722
164, 1635066394384217, 13770
165, 1635066394397935, 13718
166, 1635066394411671, 13736
167, 1635066394425402, 13731
168, 1635066394439107, 13705
169, 1635066394452814, 13707
170, 1635066394466562, 13748
171, 1635066394480328, 13766
172, 1635066394494089, 13761
173, 1635066394507888, 13799
174, 1635066394521651, 13763
175, 1635066394535436, 13785
176, 1635066394549221, 13785
177, 1635066394562981, 13760
178, 1635066394576743, 13762
179, 1635066394590548, 13805
180, 1635066394604241, 13693
181, 1635066394617951, 13710
182, 1635066394631691, 13740
183, 1635066394645397, 13706
184, 1635066394658249, 12852
185, 1635066394671917, 13668
186, 1635066394685546, 13629
187, 1635066394699177, 13631
188, 1635066394713664, 14487
189, 1635066394729310, 15646
190, 1635066394742990, 13680
191, 1635066394756626, 13636
192, 1635066394770299, 13673
193, 1635066394783970, 13671
194, 1635066394797606, 13636
195, 1635066394811238, 13632
196, 1635066394824906, 13668
197, 1635066394838535, 13629
198, 1635066394852217, 13682
199, 1635066394865884, 13667
