0, 1635066512650320, 1635066512650320
1, 1635066512665324, 15004
2, 1635066512683982, 18658
3, 1635066512699483, 15501
4, 1635066512715032, 15549
5, 1635066512730554, 15522
6, 1635066512746046, 15492
7, 1635066512759188, 13142
8, 1635066512772305, 13117
9, 1635066512787823, 15518
10, 1635066512803336, 15513
11, 1635066512818851, 15515
12, 1635066512834368, 15517
13, 1635066512849882, 15514
14, 1635066512864633, 14751
15, 1635066512879417, 14784
16, 1635066512894171, 14754
17, 1635066512908950, 14779
18, 1635066512923701, 14751
19, 1635066512938480, 14779
20, 1635066512953256, 14776
21, 1635066512968009, 14753
22, 1635066512982785, 14776
23, 1635066512998266, 15481
24, 1635066513013777, 15511
25, 1635066513029289, 15512
26, 1635066513044769, 15480
27, 1635066513060288, 15519
28, 1635066513075069, 14781
29, 1635066513090547, 15478
30, 1635066513105803, 15256
31, 1635066513121061, 15258
32, 1635066513134109, 13048
33, 1635066513148894, 14785
34, 1635066513163638, 14744
35, 1635066513178415, 14777
36, 1635066513193166, 14751
37, 1635066513207958, 14792
38, 1635066513222711, 14753
39, 1635066513237494, 14783
40, 1635066513252248, 14754
41, 1635066513267501, 15253
42, 1635066513282319, 14818
43, 1635066513297539, 15220
44, 1635066513312799, 15260
45, 1635066513328053, 15254
46, 1635066513343292, 15239
47, 1635066513358541, 15249
48, 1635066513373822, 15281
49, 1635066513386930, 13108
50, 1635066513402252, 15322
51, 1635066513417505, 15253
52, 1635066513432759, 15254
53, 1635066513448011, 15252
54, 1635066513463229, 15218
55, 1635066513478479, 15250
56, 1635066513493733, 15254
57, 1635066513508954, 15221
58, 1635066513524208, 15254
59, 1635066513539495, 15287
60, 1635066513554753, 15258
61, 1635066513570004, 15251
62, 1635066513585252, 15248
63, 1635066513600057, 14805
64, 1635066513614921, 14864
65, 1635066513630279, 15358
66, 1635066513643895, 13616
67, 1635066513659255, 15360
68, 1635066513674526, 15271
69, 1635066513689772, 15246
70, 1635066513705016, 15244
71, 1635066513720238, 15222
72, 1635066513735514, 15276
73, 1635066513750759, 15245
74, 1635066513765979, 15220
75, 1635066513781229, 15250
76, 1635066513796476, 15247
77, 1635066513811699, 15223
78, 1635066513826948, 15249
79, 1635066513842202, 15254
80, 1635066513857448, 15246
81, 1635066513872694, 15246
82, 1635066513887940, 15246
83, 1635066513903157, 15217
84, 1635066513918399, 15242
85, 1635066513933646, 15247
86, 1635066513948861, 15215
87, 1635066513962045, 13184
88, 1635066513977556, 15511
89, 1635066513993032, 15476
90, 1635066514008539, 15507
91, 1635066514024048, 15509
92, 1635066514039554, 15506
93, 1635066514055065, 15511
94, 1635066514070576, 15511
95, 1635066514088641, 18065
96, 1635066514102442, 13801
97, 1635066514117127, 14685
98, 1635066514131851, 14724
99, 1635066514146563, 14712
100, 1635066514162056, 15493
101, 1635066514176740, 14684
102, 1635066514191464, 14724
103, 1635066514206171, 14707
104, 1635066514220911, 14740
105, 1635066514235600, 14689
106, 1635066514250339, 14739
107, 1635066514265020, 14681
108, 1635066514279703, 14683
109, 1635066514294442, 14739
110, 1635066514309138, 14696
111, 1635066514323859, 14721
112, 1635066514338542, 14683
113, 1635066514353284, 14742
114, 1635066514367968, 14684
115, 1635066514382678, 14710
116, 1635066514397362, 14684
117, 1635066514412042, 14680
118, 1635066514426755, 14713
119, 1635066514441439, 14684
120, 1635066514456149, 14710
121, 1635066514470833, 14684
122, 1635066514485571, 14738
123, 1635066514500256, 14685
124, 1635066514514965, 14709
125, 1635066514529646, 14681
126, 1635066514544325, 14679
127, 1635066514559034, 14709
128, 1635066514573715, 14681
129, 1635066514588420, 14705
130, 1635066514603100, 14680
131, 1635066514617836, 14736
132, 1635066514632514, 14678
133, 1635066514647243, 14729
134, 1635066514661941, 14698
135, 1635066514676641, 14700
136, 1635066514691370, 14729
137, 1635066514706066, 14696
138, 1635066514720788, 14722
139, 1635066514735491, 14703
140, 1635066514750243, 14752
141, 1635066514764940, 14697
142, 1635066514779668, 14728
143, 1635066514794448, 14780
144, 1635066514809219, 14771
145, 1635066514825995, 16776
146, 1635066514840778, 14783
147, 1635066514855537, 14759
148, 1635066514870293, 14756
149, 1635066514885082, 14789
150, 1635066514899750, 14668
151, 1635066514914460, 14710
152, 1635066514929152, 14692
153, 1635066514943903, 14751
154, 1635066514958580, 14677
155, 1635066514973292, 14712
156, 1635066514987972, 14680
157, 1635066515002651, 14679
158, 1635066515017392, 14741
159, 1635066515032066, 14674
