0, 1670345669811143, 1670345669811143
1, 1670345669825819, 14676
2, 1670345669838240, 12421
3, 1670345669850573, 12333
4, 1670345669862892, 12319
5, 1670345669875227, 12335
6, 1670345669887561, 12334
7, 1670345669899890, 12329
8, 1670345669915542, 15652
9, 1670345669927777, 12235
10, 1670345669940033, 12256
11, 1670345669952310, 12277
12, 1670345669964629, 12319
13, 1670345669976942, 12313
14, 1670345669989274, 12332
15, 1670345670001654, 12380
16, 1670345670014025, 12371
17, 1670345670026414, 12389
18, 1670345670042149, 15735
19, 1670345670054388, 12239
20, 1670345670066645, 12257
21, 1670345670078946, 12301
22, 1670345670091241, 12295
23, 1670345670103548, 12307
24, 1670345670115905, 12357
25, 1670345670128251, 12346
26, 1670345670140617, 12366
27, 1670345670153030, 12413
28, 1670345670168715, 15685
29, 1670345670180950, 12235
30, 1670345670193238, 12288
31, 1670345670205514, 12276
32, 1670345670217806, 12292
33, 1670345670230147, 12341
34, 1670345670242479, 12332
35, 1670345670254827, 12348
36, 1670345670267175, 12348
37, 1670345670279511, 12336
38, 1670345670295146, 15635
39, 1670345670307363, 12217
40, 1670345670319568, 12205
41, 1670345670331793, 12225
42, 1670345670344064, 12271
43, 1670345670356326, 12262
44, 1670345670368605, 12279
45, 1670345670380932, 12327
46, 1670345670393271, 12339
47, 1670345670405610, 12339
48, 1670345670421296, 15686
49, 1670345670433485, 12189
50, 1670345670445720, 12235
51, 1670345670457971, 12251
52, 1670345670470219, 12248
53, 1670345670482484, 12265
54, 1670345670494794, 12310
55, 1670345670507090, 12296
56, 1670345670519490, 12400
57, 1670345670531895, 12405
58, 1670345670544287, 12392
59, 1670345670556513, 12226
60, 1670345670568786, 12273
61, 1670345670581050, 12264
62, 1670345670593334, 12284
63, 1670345670605665, 12331
64, 1670345670617986, 12321
65, 1670345670630326, 12340
66, 1670345670642713, 12387
67, 1670345670655089, 12376
68, 1670345670667611, 12522
69, 1670345670683316, 15705
70, 1670345670695553, 12237
71, 1670345670707794, 12241
72, 1670345670720068, 12274
73, 1670345670732361, 12293
74, 1670345670744674, 12313
75, 1670345670757000, 12326
76, 1670345670769350, 12350
77, 1670345670781718, 12368
78, 1670345670794140, 12422
79, 1670345670809846, 15706
80, 1670345670822079, 12233
81, 1670345670834335, 12256
82, 1670345670846607, 12272
83, 1670345670858898, 12291
84, 1670345670871212, 12314
85, 1670345670883541, 12329
86, 1670345670895889, 12348
87, 1670345670908252, 12363
88, 1670345670920636, 12384
89, 1670345670936341, 15705
90, 1670345670948575, 12234
91, 1670345670960827, 12252
92, 1670345670973098, 12271
93, 1670345670985389, 12291
94, 1670345670997700, 12311
95, 1670345671010028, 12328
96, 1670345671026307, 16279
97, 1670345671038669, 12362
98, 1670345671051055, 12386
99, 1670345671068814, 17759
100, 1670345671081047, 12233
101, 1670345671093335, 12288
102, 1670345671105630, 12295
103, 1670345671117925, 12295
104, 1670345671130263, 12338
105, 1670345671142594, 12331
106, 1670345671154942, 12348
107, 1670345671167307, 12365
108, 1670345671179695, 12388
109, 1670345671195399, 15704
110, 1670345671207662, 12263
111, 1670345671219916, 12254
112, 1670345671232189, 12273
113, 1670345671244511, 12322
114, 1670345671256819, 12308
115, 1670345671269145, 12326
116, 1670345671281522, 12377
117, 1670345671293888, 12366
118, 1670345671306274, 12386
119, 1670345671322007, 15733
120, 1670345671334243, 12236
121, 1670345671346500, 12257
122, 1670345671358798, 12298
123, 1670345671371089, 12291
124, 1670345671384620, 13531
125, 1670345671397014, 12394
126, 1670345671409400, 12386
127, 1670345671421803, 12403
128, 1670345671434252, 12449
129, 1670345671449942, 15690
130, 1670345671462165, 12223
131, 1670345671474435, 12270
